answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
B,5105601339a83c8f08359411c3af26fc_1,"[{'label': 'A', 'text': 'drop to zero'}, {'label': 'B', 'text': 'increase'}, {'label': 'C', 'text': 'heat up'}]","The temperature was inadequate for cooking turkey, what did it need to do?",drop to zero,increase,heat up,1
C,fb5c43893f3193e6d645e480147608b0,"[{'label': 'A', 'text': 'learn to read'}, {'label': 'B', 'text': 'complete test'}, {'label': 'C', 'text': 'ask questions'}]","The student wasn't sure of the answer, what could they do to find it?",learn to read,complete test,ask questions,2
B,5b5d92853f79d8b247300abb4ef8a12e,"[{'label': 'A', 'text': 'concert'}, {'label': 'B', 'text': 'bedroom'}, {'label': 'C', 'text': 'church'}]","When Bob plugs has electricity next to his nightstand, where is he?",concert,bedroom,church,1
B,9317ffa1a80aa68919e85603093c3124,"[{'label': 'A', 'text': 'husband or wife'}, {'label': 'B', 'text': 'stay alive'}, {'label': 'C', 'text': 'high wages'}]",What does a person try to do in a dangerous situation?,husband or wife,stay alive,high wages,1
B,be5dea81fd4b9c4f105fafe082b27fc7_1,"[{'label': 'A', 'text': 'toolbox'}, {'label': 'B', 'text': 'tool kit'}, {'label': 'C', 'text': 'hardware store'}]","The saw was not necessary for car repair, so what wasn't it included with during pucrhase?",toolbox,tool kit,hardware store,1
A,9fa7e409930c28f92f2a95f570ab032a,"[{'label': 'A', 'text': 'television'}, {'label': 'B', 'text': 'subway'}, {'label': 'C', 'text': 'mail box'}]",Where can you fast forward through advertisements?,television,subway,mail box,0
B,796969925ec0a59132b951cd118c9874,"[{'label': 'A', 'text': 'derivative'}, {'label': 'B', 'text': 'simile'}, {'label': 'C', 'text': 'reproduction'}]","James thought that he was original, but really his story was exactly like many others.   Sarah didn't want to hurt his feelings so she didn't say anything.  What might she have done while listening?",derivative,simile,reproduction,1
B,fcf5f4a88138b46087b7a72369952892,"[{'label': 'A', 'text': 'home'}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'surface of earth'}]",Where would you go yourself if there is no one to drive you from your house?,home,school,surface of earth,1
B,efa051948f8ae568fb9a4020663654f6,"[{'label': 'A', 'text': 'war zone'}, {'label': 'B', 'text': 'white house'}, {'label': 'C', 'text': 'battlefield'}]",Where might a soldier be honored?,war zone,white house,battlefield,1
B,0bb28a02d4eb77c93d095f33dd01b48f,"[{'label': 'A', 'text': 'dek'}, {'label': 'B', 'text': 'stationery store'}, {'label': 'C', 'text': 'office supply store'}]",Where can you buy a letter opener along with high quality writing instruments?,dek,stationery store,office supply store,1
B,9952000c37baa8bdb927d039bad64769,"[{'label': 'A', 'text': 'use drugs'}, {'label': 'B', 'text': 'make friends'}, {'label': 'C', 'text': 'stand upright'}]",What's a good thing for people to do with other people?,use drugs,make friends,stand upright,1
A,6325cf04cb84e46c88e6ed9a3007e898_1,"[{'label': 'A', 'text': 'classroom'}, {'label': 'B', 'text': 'university'}, {'label': 'C', 'text': 'home'}]","The poet was being analyzed by younger people, where was this happening?",classroom,university,home,0
A,7ad576cf84695e12c419579fcee0e117,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'den'}, {'label': 'C', 'text': 'shelf'}]",Where do you play board games?,house,den,shelf,0
B,b27e8dd39a3a8e4bbf8b1baa552d8e98_1,"[{'label': 'A', 'text': 'universe'}, {'label': 'B', 'text': 'countries'}, {'label': 'C', 'text': 'thought'}]","The world is natural geographically divided in parts, but man artificially divided it into what?",universe,countries,thought,1
C,7800e9bc2511cb1019528ccf43d56d2d,"[{'label': 'A', 'text': 'triple crown'}, {'label': 'B', 'text': 'kentucky derby'}, {'label': 'C', 'text': 'painting'}]",How can an artist commemorate a horse forever.,triple crown,kentucky derby,painting,2
B,e96323786aaf5c80360bbc1d0c3e16dd,"[{'label': 'A', 'text': 'mouth'}, {'label': 'B', 'text': 'finger'}, {'label': 'C', 'text': 'septic tank'}]",Where is bacteria easy to wash off?,mouth,finger,septic tank,1
C,c52952c1dc25d8da05f8f4b13c1cedd5,"[{'label': 'A', 'text': 'concert hall'}, {'label': 'B', 'text': 'music class'}, {'label': 'C', 'text': 'music store'}]",Where can you get a french horn to take home with you?,concert hall,music class,music store,2
C,22023c0fca3e47c992c0afc4a8bf1df2,"[{'label': 'A', 'text': 'breathlessness'}, {'label': 'B', 'text': 'physical fitness'}, {'label': 'C', 'text': 'lost weight'}]",Someone takes up exercising a lot does what?,breathlessness,physical fitness,lost weight,2
C,b13cd00c2d1b6145c89962d54b2bd7df,"[{'label': 'A', 'text': 'many words'}, {'label': 'B', 'text': 'knowledge'}, {'label': 'C', 'text': 'cover'}]",What bounds a book?,many words,knowledge,cover,2
B,6a11157f82fc71ffad3b101de49b8d7d,"[{'label': 'A', 'text': 'purse'}, {'label': 'B', 'text': 'office supply store'}, {'label': 'C', 'text': 'stationery store'}]",John wants to buy a writing instrument and paperclips. Where would be go?,purse,office supply store,stationery store,1
A,171a35e87dd9867c42c49e8b7407f894,"[{'label': 'A', 'text': 'foreign'}, {'label': 'B', 'text': 'wild'}, {'label': 'C', 'text': 'adventurous'}]","If there are no domestic airlines and I want to fly to Europe, what kind of airline should i book a flight on?",foreign,wild,adventurous,0
A,b1892d828f29e07806e914a08615a60c,"[{'label': 'A', 'text': 'lavish'}, {'label': 'B', 'text': 'prodigal'}, {'label': 'C', 'text': 'spendthrift'}]",I am a frudal person.  I don't buy things that are what?,lavish,prodigal,spendthrift,0
B,65d1d3de1071843f221f5343dc4b75f3,"[{'label': 'A', 'text': 'careful'}, {'label': 'B', 'text': 'thorough'}, {'label': 'C', 'text': 'complete'}]","John only gave a perfunctory examination of the corpse, though he did everything required of him.  He missed the real cause of death.  He wouldn't have if he had been more what?",careful,thorough,complete,1
B,e0ddd450f417ad69c8d19a7029920632,"[{'label': 'A', 'text': 'soccer game'}, {'label': 'B', 'text': 'hockey game'}, {'label': 'C', 'text': 'sporting event'}]",What sport do fans often watch people loose teeth?,soccer game,hockey game,sporting event,1
B,cb0bfeb33c70bc67b4e79077c7136665,"[{'label': 'A', 'text': 'painful memories'}, {'label': 'B', 'text': 'thinking'}, {'label': 'C', 'text': 'angry'}]","The archaeologist was seeing artifacts that made no sense, so what did he do?",painful memories,thinking,angry,1
C,9557031f56c8aa1aca2cae6c9335e8c4,"[{'label': 'A', 'text': 'jar'}, {'label': 'B', 'text': 'purse'}, {'label': 'C', 'text': 'pocket'}]",Where would you put your change if you plan to use it soon and you are a man?,jar,purse,pocket,2
B,7caa789fe77f1c897ff14bc202fe2302,"[{'label': 'A', 'text': 'sleep'}, {'label': 'B', 'text': 'have rest'}, {'label': 'C', 'text': 'go to bed'}]","The hikers were suffering from fatigue on the steep trail, they decided to stop and what?",sleep,have rest,go to bed,1
B,6b4784e9fb6af529dcde1da2dcb245f3,"[{'label': 'A', 'text': 'tell truth'}, {'label': 'B', 'text': 'fair'}, {'label': 'C', 'text': 'honest'}]","A judge was on his bench serving justice, what was his most important principle?",tell truth,fair,honest,1
B,e2e4928ca6644a7888933c0820a83120,"[{'label': 'A', 'text': 'expect miracles'}, {'label': 'B', 'text': 'think of life'}, {'label': 'C', 'text': 'form friendships'}]","When people spend time quietly in nature, what tend to happen for them?",expect miracles,think of life,form friendships,1
C,925a8533baa2e3cc34dc291abdafd941,"[{'label': 'A', 'text': 'suburbs'}, {'label': 'B', 'text': 'woods'}, {'label': 'C', 'text': 'neighborhood'}]",What is a group of bungalows in a small area?,suburbs,woods,neighborhood,2
B,fecefbe07b5fef231bc47c46eb8d8837,"[{'label': 'A', 'text': 'relaxation'}, {'label': 'B', 'text': 'laziness'}, {'label': 'C', 'text': 'falling asleep'}]",If you spend most of your time resting you may be what?,relaxation,laziness,falling asleep,1
C,4846d0ce0299885ae4a92701ab9b65e7,"[{'label': 'A', 'text': 'sunny place'}, {'label': 'B', 'text': 'full sunlight'}, {'label': 'C', 'text': 'bright sunshine'}]",John needed to find shade. He was being blinded by what?,sunny place,full sunlight,bright sunshine,2
C,f732303a05f01f18765f049c4f2f1b71,"[{'label': 'A', 'text': 'fear death'}, {'label': 'B', 'text': 'fight each other'}, {'label': 'C', 'text': 'race cars'}]",Thrill seeking people who love competition might be found in one of these?,fear death,fight each other,race cars,2
A,e160e767d4f8d10c6d8ee519f2051071,"[{'label': 'A', 'text': 'auditorium'}, {'label': 'B', 'text': 'show'}, {'label': 'C', 'text': 'airplane'}]","It was t he biggest concert in town, there wasn't an empty seat in the what?",auditorium,show,airplane,0
C,2d562872ff32b792b4bd09d45a094820,"[{'label': 'A', 'text': 'swamp'}, {'label': 'B', 'text': 'fountain'}, {'label': 'C', 'text': 'perfume'}]",She'd sooner just spray herself with water than the what she didn't like the smell of?,swamp,fountain,perfume,2
A,c0080ff022b406b9a90051cfbbc1b189,"[{'label': 'A', 'text': 'being comforted'}, {'label': 'B', 'text': 'relief'}, {'label': 'C', 'text': 'meditation'}]",How might praying make someone feel as they wait for an outcome?,being comforted,relief,meditation,0
B,44f558b6e96a6f802f1230dedfa5f108,"[{'label': 'A', 'text': 'dug out'}, {'label': 'B', 'text': 'new mexico'}, {'label': 'C', 'text': 'belfry'}]","The bat was abducted and absconded to top secret government facilities, where did this happen?",dug out,new mexico,belfry,1
B,7bae715c4f09f60687bb88ce0a243430,"[{'label': 'A', 'text': 'california'}, {'label': 'B', 'text': 'seaside town'}, {'label': 'C', 'text': 'ocean'}]",If you live by the shore than you probably live in a what?,california,seaside town,ocean,1
A,d854d61765f1706c90b37b7ba218924d,"[{'label': 'A', 'text': 'vegetable soup'}, {'label': 'B', 'text': 'exhaust pipe'}, {'label': 'C', 'text': 'shopping bags'}]",What is a  good way to eat a potato?,vegetable soup,exhaust pipe,shopping bags,0
C,ee4f878f4d70385ffdc9868e8dbe6f4d,"[{'label': 'A', 'text': 'sexual stimulation'}, {'label': 'B', 'text': 'get cold'}, {'label': 'C', 'text': 'catch cold'}]",What can kissing in November cause?,sexual stimulation,get cold,catch cold,2
B,ffce169dc46490d006d027c9e1c2b196,"[{'label': 'A', 'text': 'falling asleep'}, {'label': 'B', 'text': 'entertainment'}, {'label': 'C', 'text': 'crying'}]",Lilly enjoyed watching films before bed. They were her favorite form of what?,falling asleep,entertainment,crying,1
C,59d6e18867828976e0ee47d09adc1bed,"[{'label': 'A', 'text': 'slaughterhouse'}, {'label': 'B', 'text': 'cattle ranch'}, {'label': 'C', 'text': 'countryside'}]",Where did the compassionate farmer allow the heifer to reside during her last days?,slaughterhouse,cattle ranch,countryside,2
B,55a497d847f2a9f54e4f0c70afc4937a,"[{'label': 'A', 'text': 'doorway'}, {'label': 'B', 'text': 'floors'}, {'label': 'C', 'text': 'bathroom'}]",Where are mats usually placed in a house?,doorway,floors,bathroom,1
A,b5b72375a3241ad5bfcd8922706fcd4d_1,"[{'label': 'A', 'text': 'city'}, {'label': 'B', 'text': 'subdivision'}, {'label': 'C', 'text': 'street'}]","Her dream was to own a house on the countryside, but instead she lived in a cramped apartment in the what?",city,subdivision,street,0
C,b5fe238d45e55ca5d802b7823ad390ef,"[{'label': 'A', 'text': 'symphony'}, {'label': 'B', 'text': 'orchestra'}, {'label': 'C', 'text': 'musical instrument store'}]",Where can someone get a flute?,symphony,orchestra,musical instrument store,2
A,328896a3cd2513b79a32e0da0bc34df4,"[{'label': 'A', 'text': 'armed forces'}, {'label': 'B', 'text': 'market place'}, {'label': 'C', 'text': 'yellow pages'}]",What contains a company of people?,armed forces,market place,yellow pages,0
A,86d0554d58036deb31043685735e6acf,"[{'label': 'A', 'text': 'movie'}, {'label': 'B', 'text': 'orchestra'}, {'label': 'C', 'text': 'case'}]","His first big break wasn't with his band, but he played his musical instrument for the soundtrack of a what?",movie,orchestra,case,0
B,981f8920bfd8eea5aaccf8bc2c22ea86,"[{'label': 'A', 'text': 'bathtub'}, {'label': 'B', 'text': 'sink'}, {'label': 'C', 'text': 'kitchen'}]",What would you use to get a wash cloth wet without having to squat down?,bathtub,sink,kitchen,1
A,74b6d341a076d5cc6a66fbd4ce1a4660,"[{'label': 'A', 'text': 'pleistocene'}, {'label': 'B', 'text': 'smithsonian institution'}, {'label': 'C', 'text': 'antarctica'}]","The teacher was explaining the mammoth and the time it lived, he used terms foreign to the students to explain this such as what?",pleistocene,smithsonian institution,antarctica,0
A,75d1ed50aca01497aff6469c6cf10b25,"[{'label': 'A', 'text': 'bankruptcy'}, {'label': 'B', 'text': 'calluses'}, {'label': 'C', 'text': 'tiredness'}]",Too much shopping could lead to?,bankruptcy,calluses,tiredness,0
B,3baeaad2a086a01163a3843487ea1039,"[{'label': 'A', 'text': 'america'}, {'label': 'B', 'text': 'tropics'}, {'label': 'C', 'text': 'summer'}]",Where is known for powerful storms from the ocean?,america,tropics,summer,1
B,da0b6b6e82e9d6a569ef6cd823889b5f,"[{'label': 'A', 'text': 'open mouth'}, {'label': 'B', 'text': 'prepare'}, {'label': 'C', 'text': 'clean'}]","He always had an excuse for why he didn't eat more vegetables, he claimed with baked potatoes he didn't know how to what them?",open mouth,prepare,clean,1
C,5bb495b40a999f1a742f1b43d4da16e0,"[{'label': 'A', 'text': 'cool off'}, {'label': 'B', 'text': 'eat ice cream'}, {'label': 'C', 'text': 'swim'}]","The hot weather was unbearable and I needed relief, what did I go to do?",cool off,eat ice cream,swim,2
C,cc44ab2e37de60f604cb5b0d19435da0,"[{'label': 'A', 'text': 'show'}, {'label': 'B', 'text': 'demonstration'}, {'label': 'C', 'text': 'sporting event'}]","If I am a spectator at a baseball stadium, what am I likely watching?",show,demonstration,sporting event,2
B,c867b6dca9ee6116055f4bbe5b2b847d,"[{'label': 'A', 'text': 'climb stairs'}, {'label': 'B', 'text': 'have talent'}, {'label': 'C', 'text': 'in play'}]",To go on stage after the audition you could definitely say you what?,climb stairs,have talent,in play,1
A,77fa8c7781aae22c22e6df12e696d50b,"[{'label': 'A', 'text': 'hedgerow'}, {'label': 'B', 'text': 'temperate climate'}, {'label': 'C', 'text': 'botanical gardens'}]",Along what feature will you find a rosebush?,hedgerow,temperate climate,botanical gardens,0
A,86b2717ef5ed3225f4cf5edcc7c0bd77,"[{'label': 'A', 'text': 'real estate office'}, {'label': 'B', 'text': 'at hotel'}, {'label': 'C', 'text': 'large office'}]","At reception desk John asked  to see a person who was helping him make a sale.  Lilly came out immediately and took him back to her space, and talked to him about his needs.  He said that he was willing to lower the price to 80,000 if it would sale faster.  Where might John be?",real estate office,at hotel,large office,0
A,6d8e81c4401c85f630a7e0675be4c3d0,"[{'label': 'A', 'text': 'thank god'}, {'label': 'B', 'text': 'cross street'}, {'label': 'C', 'text': 'catch cold'}]",What does a Christian do when they get what they needed?,thank god,cross street,catch cold,0
A,ca431e781dca4f5415dce2c10171068a,"[{'label': 'A', 'text': 'kew gardens'}, {'label': 'B', 'text': 'terrarium'}, {'label': 'C', 'text': 'thick forest'}]",Where would a snake find a great hiding place in the United Kingdom?,kew gardens,terrarium,thick forest,0
C,fc76c432cf9d6e328efd65178d2922d9,"[{'label': 'A', 'text': 'know all'}, {'label': 'B', 'text': 'popularity'}, {'label': 'C', 'text': 'care about'}]",How do most people feel about a person they love?,know all,popularity,care about,2
B,6ce0885304c0f7f28f0ad62f9998a4ba,"[{'label': 'A', 'text': 'supermarket'}, {'label': 'B', 'text': 'cabinet'}, {'label': 'C', 'text': 'grocery store'}]",Where might I put this can of food in my home?,supermarket,cabinet,grocery store,1
B,7ba135d1404458ea679f5e581da121f4,"[{'label': 'A', 'text': 'desktop'}, {'label': 'B', 'text': 'backpack'}, {'label': 'C', 'text': 'classroom'}]",Where might a student store a pencil when traveling,desktop,backpack,classroom,1
C,df3e19aea12e61bd4b6eb43e843dfc0b,"[{'label': 'A', 'text': 'port'}, {'label': 'B', 'text': 'ocean'}, {'label': 'C', 'text': 'human body'}]",People of faith believe what is a vessel for the soul?,port,ocean,human body,2
B,4c0253d32a773f66cd70cc19cec89f80,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'hospital'}, {'label': 'C', 'text': 'boat'}]",Where is likely to have a lot of fire extinguishers?,house,hospital,boat,1
C,d5581141adea0e19a466a041038c3427,"[{'label': 'A', 'text': 'understood'}, {'label': 'B', 'text': 'suffering'}, {'label': 'C', 'text': 'fun'}]","Art, playing music, and other hobbies are great ways of expressing yourself that can be great what?",understood,suffering,fun,2
C,bb287735e5c9138dff9e9c413e6e0c4c,"[{'label': 'A', 'text': 'tension'}, {'label': 'B', 'text': 'sweat'}, {'label': 'C', 'text': 'perform better'}]",What does someone do to win while competing?,tension,sweat,perform better,2
C,5b896e818a6addde726a1718e0791197,"[{'label': 'A', 'text': 'anger'}, {'label': 'B', 'text': 'eating fish'}, {'label': 'C', 'text': 'getting food'}]",What are you doing if you are fishing?,anger,eating fish,getting food,2
C,f90199946382d6e250ab60996b4e24fc,"[{'label': 'A', 'text': 'worthy'}, {'label': 'B', 'text': 'upright'}, {'label': 'C', 'text': 'choice'}]",Using addictive drugs is a bad what?,worthy,upright,choice,2
C,99b079e5cffbbbdf6be6dfeb56d54748,"[{'label': 'A', 'text': 'grocery store'}, {'label': 'B', 'text': 'pharmacy'}, {'label': 'C', 'text': 'shop'}]",What is a place that sells suntan lotion but not food or medicine?,grocery store,pharmacy,shop,2
C,b46f5a626e9527933f3adde627613fd7,"[{'label': 'A', 'text': 'remorse'}, {'label': 'B', 'text': 'anguish'}, {'label': 'C', 'text': 'retaliation'}]",What would a father feel after he learned the man charged with killing people was being let free and justice was not served?,remorse,anguish,retaliation,2
C,a2deff69ac22a4b81162ee555b6b94d7,"[{'label': 'A', 'text': 'happiness'}, {'label': 'B', 'text': 'confidence'}, {'label': 'C', 'text': 'better communication'}]",Why should people try learning language for business settings?,happiness,confidence,better communication,2
A,d3f701888357e79594448397ca7bbc8e,"[{'label': 'A', 'text': 'spending money'}, {'label': 'B', 'text': 'debt'}, {'label': 'C', 'text': 'pleasure'}]","He brought his wallet with him, this was because buying products means what?",spending money,debt,pleasure,0
B,5eb81520707291e95a165ac7b6a3d698,"[{'label': 'A', 'text': 'office'}, {'label': 'B', 'text': 'meeting'}, {'label': 'C', 'text': 'company'}]",What do employees have when they want to have a group discussion?,office,meeting,company,1
A,17e94a6327a433d7aa522311c0cc17c4,"[{'label': 'A', 'text': 'food consumed'}, {'label': 'B', 'text': 'eventually die'}, {'label': 'C', 'text': 'reproducing'}]",What is required for an organism to continue living?,food consumed,eventually die,reproducing,0
A,c45aba85a69d40fab4e8509e87a32778,"[{'label': 'A', 'text': 'shake hands'}, {'label': 'B', 'text': 'say hi'}, {'label': 'C', 'text': 'have coffee'}]",Sam was having a meeting with a friend.  When they saw each other they exchanged greetings and did what?,shake hands,say hi,have coffee,0
A,b2b33a51815e02b37f4939af698d8330,"[{'label': 'A', 'text': 'new hampshire'}, {'label': 'B', 'text': 'bloom'}, {'label': 'C', 'text': 'sunshine'}]",Where could you find an apple tree?,new hampshire,bloom,sunshine,0
B,d3e4ac36d280d201374eae31a1276319,"[{'label': 'A', 'text': 'wear jeans'}, {'label': 'B', 'text': 'make wine'}, {'label': 'C', 'text': 'take bus'}]",Sally knows a person who works at a distillery.  He takes public transportation to his job every day. What is his job?,wear jeans,make wine,take bus,1
A,5527a12c5fb62a4cbd0824d583019947,"[{'label': 'A', 'text': 'arena'}, {'label': 'B', 'text': 'concert hall'}, {'label': 'C', 'text': 'museum'}]",Where would you find performers on a platform in public?,arena,concert hall,museum,0
C,104df914fd6fe060c46503767cd3d1dc,"[{'label': 'A', 'text': 'make bread'}, {'label': 'B', 'text': 'stay in bed'}, {'label': 'C', 'text': 'write'}]",Dan is very creative. He likes to read and wants to make something like that.   On a rainy day he tries his hand.  What might he do?,make bread,stay in bed,write,2
B,e87e20d7543ad99a42bd674406141cb0,"[{'label': 'A', 'text': 'love'}, {'label': 'B', 'text': 'cherish'}, {'label': 'C', 'text': 'forgive'}]",How does a sentient being do to something valuable?,love,cherish,forgive,1
A,c945610de50a0d91036ced15ef6ce6f3,"[{'label': 'A', 'text': 'increased knowledge'}, {'label': 'B', 'text': 'sense of wonder'}, {'label': 'C', 'text': 'intimidation'}]",What is something that happens when you are learning about science?,increased knowledge,sense of wonder,intimidation,0
C,8b9b1d331fac1c8985f40b70c45b500d,"[{'label': 'A', 'text': 'vulnerable'}, {'label': 'B', 'text': 'weak'}, {'label': 'C', 'text': 'transitory'}]",What kind of life does a building have if it is not durable?,vulnerable,weak,transitory,2
C,bd15d305eae0b8d0364cae43c59d8b92,"[{'label': 'A', 'text': 'relaxation'}, {'label': 'B', 'text': 'distractions'}, {'label': 'C', 'text': 'delay'}]",What usually happens to work when taking a break?,relaxation,distractions,delay,2
B,78310191b84a759943c5678bf4129fb7,"[{'label': 'A', 'text': 'death'}, {'label': 'B', 'text': 'nausea'}, {'label': 'C', 'text': 'health problems'}]",What do eating hamburgers in excess lead to short term?,death,nausea,health problems,1
A,621d52d498adeb41ecb372b53b0fcaa1,"[{'label': 'A', 'text': 'play tag'}, {'label': 'B', 'text': 'walk'}, {'label': 'C', 'text': 'smell smoke'}]",What would children do if they are bored?,play tag,walk,smell smoke,0
A,ac1b2da3a137a4933626127f652bce5c,"[{'label': 'A', 'text': 'stopping'}, {'label': 'B', 'text': 'stagnant'}, {'label': 'C', 'text': 'stagnate'}]","Her flow was getting knotted, so she put up the convertible's top next time she was what?",stopping,stagnant,stagnate,0
B,2f32ba4775f5bd7930c3ff1207249b22_1,"[{'label': 'A', 'text': 'computer science'}, {'label': 'B', 'text': 'computer store'}, {'label': 'C', 'text': 'human body'}]","His system wouldn't boot, he decided to buy a whole new one where?",computer science,computer store,human body,1
C,dccd5646971d64a2da166d9537ceea1d,"[{'label': 'A', 'text': 'new contacts'}, {'label': 'B', 'text': 'making new friends'}, {'label': 'C', 'text': 'doing drugs'}]","If you're going to a party in an alley, what is likely to happen?",new contacts,making new friends,doing drugs,2
C,08a3897f9eb91d8411ef93d52b41673b,"[{'label': 'A', 'text': 'meet'}, {'label': 'B', 'text': 'being entertained'}, {'label': 'C', 'text': 'happy'}]",What is a child's reaction likely to be when going to play?,meet,being entertained,happy,2
B,2f92f186f8c76f5d86330b921837c67c,"[{'label': 'A', 'text': 'meet interesting people'}, {'label': 'B', 'text': 'entertain'}, {'label': 'C', 'text': 'listen to music'}]","The child was complaining of boredom, so his dad began to goof around to do what?",meet interesting people,entertain,listen to music,1
A,0df36ca4e1767525f4e0d57013b3dfd7,"[{'label': 'A', 'text': 'sky'}, {'label': 'B', 'text': 'ground level'}, {'label': 'C', 'text': 'air'}]",Where do you see clouds?,sky,ground level,air,0
B,7854106bcf46d3e9379aeee47278ade5,"[{'label': 'A', 'text': 'worked all day'}, {'label': 'B', 'text': 'exhausted'}, {'label': 'C', 'text': 'were very tired'}]","Something I haven't done recently is have rest, how do I feel?",worked all day,exhausted,were very tired,1
B,c28c247c18893ced911cf791819cb67b,"[{'label': 'A', 'text': 'entertained'}, {'label': 'B', 'text': 'conformity'}, {'label': 'C', 'text': 'visual'}]","Using television to broadcast the same shows to everyone, you can potentially increase what?",entertained,conformity,visual,1
B,8123d46e187e9cd6b58b37587dbdd3da,"[{'label': 'A', 'text': 'jail time'}, {'label': 'B', 'text': 'knife wounds'}, {'label': 'C', 'text': 'law suit'}]","Joe found that he was stabbing a man to death.  He didn't expect to be doing that, he was just angry. He was scared of the consequences  Thecollapsed covered with what?",jail time,knife wounds,law suit,1
B,a7258c8b696b621464f3abd5cd666ea2,"[{'label': 'A', 'text': 'cookie'}, {'label': 'B', 'text': 'bank'}, {'label': 'C', 'text': 'imagination'}]",Where would most people store their fortune?,cookie,bank,imagination,1
A,dcbec0d11c0fdc840a168a14c53d9b36,"[{'label': 'A', 'text': 'anything'}, {'label': 'B', 'text': 'air'}, {'label': 'C', 'text': 'hands'}]",John knows that molecules are very important.  Where might John look for them?,anything,air,hands,0
B,fff56e80d41b2f7915478da460ef7b0e,"[{'label': 'A', 'text': 'value life'}, {'label': 'B', 'text': 'experience pleasure'}, {'label': 'C', 'text': 'go into debt'}]","I as a person like to enjoy expensive things, why do I do that?",value life,experience pleasure,go into debt,1
A,35fd5138f260005bf760cf8f095f263b,"[{'label': 'A', 'text': 'museum'}, {'label': 'B', 'text': 'barn'}, {'label': 'C', 'text': 'office'}]",Where is a likely place to view an old copy machine?,museum,barn,office,0
B,4e3df51970d1e3803e6970606155baae,"[{'label': 'A', 'text': 'cupboard'}, {'label': 'B', 'text': 'shelf'}, {'label': 'C', 'text': 'desktop'}]",Where do I put my coffee mug after it's dry?,cupboard,shelf,desktop,1
B,d5e21f3b3a965d628ed7f31d85374e99,"[{'label': 'A', 'text': 'feel sleepy'}, {'label': 'B', 'text': 'feel full'}, {'label': 'C', 'text': 'late for work'}]",What does someone experience after eating lunch?,feel sleepy,feel full,late for work,1
A,5dd16ec4a1ca8ea3e8f3387578a3cc3b,"[{'label': 'A', 'text': 'movie theatre'}, {'label': 'B', 'text': 'sports arena'}, {'label': 'C', 'text': 'metro station'}]","I pay someone in a ticket booth for tickets to ""The Greatest Showman.""  Where am I likely to be?",movie theatre,sports arena,metro station,0
A,f592f120ef2db540dd76a4b8021db780,"[{'label': 'A', 'text': 'getting divorce'}, {'label': 'B', 'text': 'heartbreak'}, {'label': 'C', 'text': 'heartache'}]","Joe wants to stop being married to Jane.  Jane doesn't want it, but she sadly accepts what?",getting divorce,heartbreak,heartache,0
B,b38977bfd7163928f43e76a550cfe02b,"[{'label': 'A', 'text': 'go downtown'}, {'label': 'B', 'text': 'bottom out'}, {'label': 'C', 'text': 'appear suddenly'}]","The car hit the curb at high speed, what happened as a result?",go downtown,bottom out,appear suddenly,1
C,f729dbea5c5c02c03a619e65911e5857,"[{'label': 'A', 'text': 'wet clothes'}, {'label': 'B', 'text': 'get wet'}, {'label': 'C', 'text': 'wear out'}]",Washing clothes over and over many times what do they do?,wet clothes,get wet,wear out,2
C,09ad40fb1fc424afce1226620516e05e,"[{'label': 'A', 'text': 'litter of kittens'}, {'label': 'B', 'text': 'nose'}, {'label': 'C', 'text': 'eyes'}]",What is the most likely feature of a cat that you can see in the dark?,litter of kittens,nose,eyes,2
A,6b91e83e9da307cb4ad52d859c5c4483,"[{'label': 'A', 'text': 'shelf'}, {'label': 'B', 'text': 'conference'}, {'label': 'C', 'text': 'meeting'}]",Jane read all of the related literature before she went into the room to speak with the others. Where did she keep her literature?,shelf,conference,meeting,0
C,65371166f4b56cdd7b3a59f35012ccf8,"[{'label': 'A', 'text': 'jar'}, {'label': 'B', 'text': 'container'}, {'label': 'C', 'text': 'ballpark'}]","He couldn't have peanuts or cracker jacks because of his allergies, but he still had fun where?",jar,container,ballpark,2
A,c2de9e914170e02ea0b16f1ca96b04ff,"[{'label': 'A', 'text': 'love'}, {'label': 'B', 'text': 'anxiety'}, {'label': 'C', 'text': 'making new friends'}]","If I was very excited about meeting people who were very close family, what emotion would I be feeling?",love,anxiety,making new friends,0
C,d6a1c57b3fbfd35c099f78e6dc03149e,"[{'label': 'A', 'text': 'prejudice'}, {'label': 'B', 'text': 'verdict'}, {'label': 'C', 'text': 'evaluating'}]",At a state fair judging pigs requires careful what?,prejudice,verdict,evaluating,2
A,3cda3ed8080081e8cfed048fc9cab77d,"[{'label': 'A', 'text': 'air'}, {'label': 'B', 'text': 'sky'}, {'label': 'C', 'text': 'runway'}]",What is inside of a plate while it is flying?,air,sky,runway,0
B,eefde762b9bf947d1c1b87fea4bbe6b4,"[{'label': 'A', 'text': 'city'}, {'label': 'B', 'text': 'middle east'}, {'label': 'C', 'text': 'jewish community'}]",Which region has the most famous temple?,city,middle east,jewish community,1
